2DO-1DS,model,dataset,batch_size,epochs,learning_rate,train_sample_size,test_sample_size,val_sample_size,delta,noise_multiplier,max_grad_norm,dp_used,epsilons,alphas,losses,test_accs,test_losses,val_acc,val_loss,epoch_times,train_losses
,Deep2DNet,MedNIST,100,30,0.0025,1800,206,294,0.0001,2.0,1.0,True,"[0.7300009727478027, 0.9463799595832825, 1.1204317808151245, 1.269047498703003, 1.4021347761154175, 1.5238215923309326, 1.638241171836853, 1.7414995431900024, 1.8409844636917114, 1.9356367588043213, 2.0261294841766357, 2.1129536628723145, 2.1965785026550293, 2.277338981628418, 2.3555970191955566, 2.4315667152404785, 2.5054283142089844, 2.5773768424987793, 2.647622585296631, 2.716221570968628, 2.7833492755889893, 2.8490374088287354, 2.9135003089904785, 2.9767813682556152, 3.0388221740722656, 3.0998101234436035, 3.1598060131073, 3.2188642024993896, 3.2770426273345947, 3.334325075149536]","[20.0, 17.0, 15.0, 14.0, 13.0, 12.0, 12.0, 10.899999618530273, 10.5, 10.100000381469727, 9.800000190734863, 9.399999618530273, 9.199999809265137, 8.899999618530273, 8.699999809265137, 8.5, 8.300000190734863, 8.100000381469727, 7.900000095367432, 7.800000190734863, 7.599999904632568, 7.5, 7.400000095367432, 7.300000190734863, 7.099999904632568, 7.0, 6.900000095367432, 6.800000190734863, 6.699999809265137, 6.699999809265137]",,"[0.19417475163936615, 0.4320388436317444, 0.5485436916351318, 0.791262149810791, 0.7184466123580933, 0.8640776872634888, 0.7572815418243408, 0.8495145440101624, 0.8786407709121704, 0.8252426981925964, 0.8543689250946045, 0.8543689250946045, 0.8640776872634888, 0.8592233061790466, 0.8349514603614807, 0.8640776872634888, 0.8640776872634888, 0.8689320683479309, 0.7961165308952332, 0.8058252334594727, 0.8300970792770386, 0.8252426981925964, 0.8737863898277283, 0.8834951519966125, 0.8106796145439148, 0.791262149810791, 0.893203854560852, 0.8737863898277283, 0.8980582356452942, 0.7766990065574646]","[1.7878082990646362, 1.7589820623397827, 1.6242167949676514, 1.3000006675720215, 0.8982712030410767, 0.6377436518669128, 0.6506946086883545, 0.6708382368087769, 0.6170101165771484, 0.7690758109092712, 0.8007495999336243, 0.8682113289833069, 1.0174503326416016, 1.3568450212478638, 1.1002779006958008, 0.9935646653175354, 1.24283766746521, 1.2877862453460693, 1.7777068614959717, 2.391000270843506, 1.839648962020874, 1.5232256650924683, 1.6099058389663696, 1.3768469095230103, 2.0412588119506836, 3.1843764781951904, 1.7751141786575317, 1.7484999895095825, 1.7270289659500122, 4.105116367340088]",0.7789115646258503,3.887117385864258,"[5.48030686378479, 7.254055023193359, 5.187928199768066, 5.1911797523498535, 6.226865768432617, 5.173174619674683, 5.2267773151397705, 4.2509777545928955, 5.222676038742065, 9.025579452514648, 6.149295806884766, 7.144150733947754, 6.172574996948242, 5.195903539657593, 5.184488296508789, 6.162313938140869, 5.233190059661865, 6.157864570617676, 5.188538312911987, 5.176409482955933, 6.179900646209717, 5.235178470611572, 6.132085800170898, 4.248066186904907, 8.075762271881104, 4.294155836105347, 5.154580116271973, 5.216243267059326, 5.196494102478027, 5.195504903793335]","[[1.7925734519958496, 1.7952717542648315, 1.789076328277588, 1.7919111251831055, 1.7915219068527222, 1.7882168292999268, 1.787477970123291, 1.7924673557281494, 1.791404366493225, 1.7897998094558716, 1.7914634943008423, 1.7897182703018188, 1.7942274808883667, 1.7896353006362915, 1.791448712348938, 1.7855775356292725, 1.79007887840271, 1.7895305156707764], [1.7841851711273193, 1.7870376110076904, 1.7836883068084717, 1.7817282676696777, 1.7811208963394165, 1.7870774269104004, 1.7821605205535889, 1.7849687337875366, 1.7814298868179321, 1.7790617942810059, 1.7794746160507202, 1.7783225774765015, 1.7753326892852783, 1.7770812511444092, 1.7656292915344238, 1.7646905183792114, 1.7722190618515015, 1.778188943862915], [1.7745083570480347, 1.7477617263793945, 1.7542930841445923, 1.7466039657592773, 1.7415740489959717, 1.7323933839797974, 1.724814772605896, 1.7230682373046875, 1.716913104057312, 1.7131561040878296, 1.7011728286743164, 1.7004432678222656, 1.7059379816055298, 1.6957811117172241, 1.6800419092178345, 1.6716183423995972, 1.6540803909301758, 1.635520339012146], [1.6193456649780273, 1.584656834602356, 1.5755419731140137, 1.5457141399383545, 1.5851216316223145, 1.5331121683120728, 1.5167105197906494, 1.5186642408370972, 1.49338960647583, 1.4840360879898071, 1.4866300821304321, 1.4802296161651611, 1.4694820642471313, 1.4435521364212036, 1.4138926267623901, 1.3791199922561646, 1.3845291137695312, 1.329872727394104], [1.3235948085784912, 1.2600661516189575, 1.2572658061981201, 1.251410961151123, 1.177963137626648, 1.1877392530441284, 1.2014288902282715, 1.1471333503723145, 1.1036089658737183, 1.1675868034362793, 1.0524911880493164, 1.1152606010437012, 1.0408899784088135, 1.030765414237976, 0.9935283064842224, 1.0266615152359009, 1.0343515872955322, 0.868920087814331], [0.8531118631362915, 0.9196610450744629, 0.9018946886062622, 0.8583428263664246, 0.9259376525878906, 0.9761301279067993, 0.808046281337738, 0.8983919620513916, 0.9820470213890076, 0.6774900555610657, 0.7273391485214233, 0.8692691326141357, 0.6974598169326782, 0.6171820163726807, 0.6612753868103027, 0.6710648536682129, 0.6214255690574646, 0.6435268521308899], [0.5834400653839111, 0.6885131597518921, 0.7389498949050903, 0.7238104343414307, 0.6261054277420044, 0.5276089310646057, 0.5510019063949585, 0.4997638463973999, 0.8011336326599121, 0.580767810344696, 0.5084781646728516, 0.6726028919219971, 0.5614356994628906, 0.45264190435409546, 0.6379455327987671, 0.4830985367298126, 0.7582828402519226, 0.6377618908882141], [0.674452543258667, 0.6763659715652466, 0.8176075220108032, 0.6982413530349731, 0.4682154953479767, 0.49461913108825684, 0.3724294602870941, 0.626395583152771, 0.6000604033470154, 0.5383691191673279, 0.5568538904190063, 0.7562781572341919, 0.46782001852989197, 0.5408570170402527, 0.6596296429634094, 0.9897797107696533, 1.1645547151565552, 0.7559448480606079], [0.6848293542861938, 0.508190393447876, 0.6614537835121155, 0.8532847762107849, 0.6352503895759583, 0.7627304792404175, 0.6240460276603699, 1.0811208486557007, 0.5582869052886963, 1.0203553438186646, 0.9025471210479736, 0.8133895993232727, 0.6707525849342346, 0.2621711790561676, 0.41425472497940063, 0.600100576877594, 0.27272140979766846, 0.5514032244682312], [0.5648908019065857, 0.937060534954071, 0.863420844078064, 0.255422979593277, 0.5779510736465454, 1.1464766263961792, 0.4985949695110321, 0.7198950052261353, 0.49420222640037537, 0.8330713510513306, 0.6521722674369812, 0.45962923765182495, 0.6622468829154968, 0.770800769329071, 0.9327619671821594, 0.8791946172714233, 0.9009340405464172, 0.49692851305007935], [0.7763980031013489, 0.5641610622406006, 0.9144467115402222, 1.1037968397140503, 0.717345654964447, 1.0077733993530273, 0.660555899143219, 1.0268553495407104, 0.5230227708816528, 0.4542463421821594, 0.6445353627204895, 0.8350922465324402, 0.6154592633247375, 0.9418008923530579, 0.8459142446517944, 0.3993822932243347, 0.44370877742767334, 0.30059361457824707], [0.3484978973865509, 0.8293321132659912, 0.6689087152481079, 0.6357964873313904, 0.3246716260910034, 1.0006036758422852, 0.6288669109344482, 0.41378098726272583, 0.778444230556488, 0.7150608897209167, 0.4407724142074585, 0.5011910796165466, 1.1886481046676636, 0.8836321234703064, 0.7650047540664673, 0.9460437297821045, 0.4356122612953186, 0.6076605319976807], [0.8420102000236511, 0.9953784346580505, 0.8842611908912659, 0.857165515422821, 1.1787159442901611, 0.47794488072395325, 0.41221246123313904, 1.1119410991668701, 0.36318644881248474, 0.3470635712146759, 0.8754623532295227, 0.9542943835258484, 0.818291425704956, 0.5773581862449646, 1.1823036670684814, 1.1303950548171997, 0.8051698803901672, 0.5306068658828735], [1.258036494255066, 0.7333562970161438, 0.9717538356781006, 0.7139731049537659, 0.9311872720718384, 1.464616298675537, 0.7303946018218994, 1.8827334642410278, 1.0225822925567627, 0.6047390103340149, 0.48717746138572693, 0.3936402201652527, 1.1888831853866577, 0.5595281720161438, 0.8034185171127319, 0.9584358930587769, 1.3855836391448975, 1.6857258081436157], [1.495212435722351, 1.8836750984191895, 1.2538360357284546, 0.7673505544662476, 0.5347651839256287, 0.5543904900550842, 1.0170907974243164, 0.8465633392333984, 1.1702028512954712, 0.9850929379463196, 0.6521197557449341, 0.8799998760223389, 1.7418010234832764, 0.6813998222351074, 0.9055249691009521, 0.9525234699249268, 0.8028457164764404, 1.158473014831543], [0.6854820847511292, 0.5270620584487915, 0.666588306427002, 0.9943596720695496, 0.5435799360275269, 0.7002977132797241, 0.4839501976966858, 1.3974757194519043, 1.2264738082885742, 0.7017601728439331, 1.1372570991516113, 0.9695282578468323, 1.2539904117584229, 1.0283721685409546, 0.7705709338188171, 1.0416676998138428, 0.9976082444190979, 0.9375278949737549], [1.0095210075378418, 1.019464135169983, 0.6047957539558411, 0.44415679574012756, 0.6347162127494812, 1.163869857788086, 0.7092186808586121, 1.1072090864181519, 0.5229185819625854, 0.3273249566555023, 1.4841619729995728, 0.4278627634048462, 0.6086393594741821, 0.9346809983253479, 1.0658631324768066, 1.317737102508545, 1.8589529991149902, 2.0744636058807373], [0.7193132638931274, 0.6940596103668213, 1.4791849851608276, 1.1211674213409424, 0.8704469203948975, 0.9855643510818481, 0.4229297637939453, 1.894787311553955, 0.6377787590026855, 2.163017511367798, 0.5960873365402222, 1.3269826173782349, 1.4105515480041504, 1.5750186443328857, 1.9973825216293335, 0.9881787896156311, 1.815964937210083, 1.362715482711792], [1.2948508262634277, 1.7627508640289307, 1.0040873289108276, 0.2632690370082855, 1.0426604747772217, 0.7419553995132446, 1.2585331201553345, 1.6345733404159546, 0.5705541372299194, 0.8475661277770996, 1.1112072467803955, 0.8843264579772949, 1.1668479442596436, 0.9865549206733704, 0.8991214036941528, 1.0470337867736816, 1.3369134664535522, 1.6228582859039307], [0.6402326822280884, 1.6190197467803955, 1.5175719261169434, 1.0449299812316895, 2.105583429336548, 1.3680789470672607, 1.4017913341522217, 0.8446711897850037, 1.6858183145523071, 1.0394279956817627, 1.947386622428894, 1.3693066835403442, 1.7682496309280396, 1.3662269115447998, 0.9000889658927917, 1.6445631980895996, 2.4813733100891113, 1.859706163406372], [0.8645181059837341, 1.3847802877426147, 1.5670243501663208, 1.8231801986694336, 1.1757667064666748, 1.6991523504257202, 1.17826509475708, 1.2236310243606567, 2.2725272178649902, 1.7124757766723633, 1.3850195407867432, 1.963816523551941, 1.4305424690246582, 2.6411776542663574, 1.1862329244613647, 1.085519790649414, 1.0285249948501587, 0.8997928500175476], [1.0492247343063354, 1.5694396495819092, 1.9115588665008545, 1.0907678604125977, 1.3311870098114014, 1.1831045150756836, 2.147700071334839, 1.5722965002059937, 0.7305989265441895, 0.8639333248138428, 2.2505500316619873, 0.8711867332458496, 1.5547593832015991, 1.2685755491256714, 2.464756965637207, 1.9006267786026, 1.2939764261245728, 1.7292460203170776], [0.8895264267921448, 0.8994864821434021, 1.32785964012146, 1.2137717008590698, 2.0750837326049805, 1.095458984375, 0.8254910111427307, 1.4576842784881592, 1.421338677406311, 1.193336009979248, 0.8359507918357849, 2.0554428100585938, 1.4636051654815674, 1.4295439720153809, 1.1027299165725708, 2.2713747024536133, 1.235671877861023, 1.3783131837844849], [1.6109983921051025, 1.3571323156356812, 2.591501474380493, 1.217474341392517, 1.0103782415390015, 2.3661916255950928, 1.027948260307312, 1.2562572956085205, 0.9384466409683228, 1.9439483880996704, 1.6920117139816284, 1.150884747505188, 1.1589285135269165, 1.7015689611434937, 0.8795294165611267, 1.5947844982147217, 0.6944714188575745, 2.004163980484009], [0.49546268582344055, 1.435777187347412, 0.989577054977417, 0.6866599321365356, 0.655680239200592, 2.2161858081817627, 1.3524422645568848, 1.0533688068389893, 1.8966584205627441, 1.2827038764953613, 1.0171401500701904, 2.4482381343841553, 1.6231298446655273, 1.3462061882019043, 2.142519235610962, 2.677244186401367, 0.9138298630714417, 1.7347335815429688], [2.3973381519317627, 1.4772917032241821, 1.4663975238800049, 1.6490604877471924, 1.7319700717926025, 2.0364480018615723, 1.238267421722412, 1.7170631885528564, 1.6930240392684937, 0.888965368270874, 1.2932937145233154, 2.302389621734619, 1.9524831771850586, 2.1005523204803467, 2.4546120166778564, 2.873000144958496, 1.7950471639633179, 1.669968843460083], [3.8284451961517334, 1.7199673652648926, 1.8876577615737915, 1.8720899820327759, 1.728021502494812, 1.0046988725662231, 1.333868145942688, 0.955329418182373, 2.6807847023010254, 1.801641821861267, 2.3866920471191406, 1.3129544258117676, 2.1464009284973145, 2.977632522583008, 1.717507004737854, 3.6184427738189697, 1.6583045721054077, 2.053931951522827], [3.597956895828247, 2.2486155033111572, 2.4416816234588623, 1.1468230485916138, 1.4751042127609253, 2.8330917358398438, 2.4399406909942627, 2.6831576824188232, 1.9912489652633667, 1.2701780796051025, 2.902886152267456, 1.855276346206665, 2.834660053253174, 3.2968432903289795, 2.039573907852173, 1.0847476720809937, 3.268734931945801, 2.5165679454803467], [2.2016148567199707, 3.6362502574920654, 2.018827438354492, 2.7946596145629883, 1.7454723119735718, 2.1570687294006348, 1.0610311031341553, 1.6268362998962402, 4.294159412384033, 2.556053400039673, 1.9427344799041748, 2.4011058807373047, 2.817624568939209, 2.6505112648010254, 1.3212710618972778, 1.1655446290969849, 2.089841365814209, 0.8209679126739502], [1.6691104173660278, 1.1373474597930908, 3.072092056274414, 1.8894522190093994, 1.9391999244689941, 3.2179148197174072, 1.2422585487365723, 2.674649238586426, 1.7655510902404785, 1.043939232826233, 2.5540544986724854, 2.662388563156128, 2.1926262378692627, 2.647184133529663, 3.451033353805542, 3.9962987899780273, 2.2128844261169434, 1.8566441535949707]]"
,Deep2DNet,MedNIST,100,30,0.0025,1800,206,294,0.0001,2.0,1.0,True,"[0.7300009727478027, 0.9463799595832825, 1.1204317808151245, 1.269047498703003, 1.4021347761154175, 1.5238215923309326, 1.638241171836853, 1.7414995431900024, 1.8409844636917114, 1.9356367588043213, 2.0261294841766357, 2.1129536628723145, 2.1965785026550293, 2.277338981628418, 2.3555970191955566, 2.4315667152404785, 2.5054283142089844, 2.5773768424987793, 2.647622585296631, 2.716221570968628, 2.7833492755889893, 2.8490374088287354, 2.9135003089904785, 2.9767813682556152, 3.0388221740722656, 3.0998101234436035, 3.1598060131073, 3.2188642024993896, 3.2770426273345947, 3.334325075149536]","[20.0, 17.0, 15.0, 14.0, 13.0, 12.0, 12.0, 10.899999618530273, 10.5, 10.100000381469727, 9.800000190734863, 9.399999618530273, 9.199999809265137, 8.899999618530273, 8.699999809265137, 8.5, 8.300000190734863, 8.100000381469727, 7.900000095367432, 7.800000190734863, 7.599999904632568, 7.5, 7.400000095367432, 7.300000190734863, 7.099999904632568, 7.0, 6.900000095367432, 6.800000190734863, 6.699999809265137, 6.699999809265137]",,"[0.16019417345523834, 0.21844659745693207, 0.3883495032787323, 0.606796145439148, 0.7427184581756592, 0.6504854559898376, 0.7864077687263489, 0.7815533876419067, 0.8009708523750305, 0.8058252334594727, 0.7766990065574646, 0.8203883767127991, 0.8543689250946045, 0.8349514603614807, 0.8834951519966125, 0.8689320683479309, 0.8883495330810547, 0.9077669978141785, 0.8495145440101624, 0.8155339956283569, 0.8834951519966125, 0.791262149810791, 0.7718446850776672, 0.7669903039932251, 0.791262149810791, 0.8203883767127991, 0.8252426981925964, 0.7475728392601013, 0.7815533876419067, 0.7815533876419067]","[1.7903709411621094, 1.774040937423706, 1.7163819074630737, 1.5962973833084106, 1.3474749326705933, 1.0529745817184448, 0.7771893739700317, 0.6609225273132324, 0.6338818073272705, 0.6850124597549438, 0.8893740773200989, 0.7401659488677979, 0.8107104897499084, 1.0754197835922241, 0.7109971046447754, 0.8375841379165649, 1.1063297986984253, 0.799239993095398, 1.0830556154251099, 1.454505205154419, 1.4871435165405273, 1.5066889524459839, 1.9440003633499146, 2.4557244777679443, 2.4163460731506348, 2.7489614486694336, 3.1404948234558105, 2.9267146587371826, 2.5917294025421143, 2.5983364582061768]",0.7585034013605442,2.594754457473755,"[5.462236642837524, 7.101629734039307, 7.104278564453125, 6.266722917556763, 5.2067341804504395, 7.1205573081970215, 5.264987945556641, 7.098087549209595, 8.080935001373291, 7.091677188873291, 7.116968870162964, 9.068781852722168, 6.110230207443237, 8.022212505340576, 7.0678017139434814, 7.144151449203491, 8.0686776638031, 6.195216178894043, 6.134096384048462, 7.059384346008301, 6.203345060348511, 6.177165269851685, 6.163305044174194, 9.024166584014893, 6.150577068328857, 6.191854953765869, 5.233177900314331, 7.100671768188477, 8.097501993179321, 6.145848512649536]","[[1.7911109924316406, 1.7888275384902954, 1.793695092201233, 1.7950291633605957, 1.791590690612793, 1.7925453186035156, 1.7936906814575195, 1.7944165468215942, 1.7970635890960693, 1.793549656867981, 1.7914307117462158, 1.7916568517684937, 1.7924617528915405, 1.7894047498703003, 1.7917486429214478, 1.7950092554092407, 1.790079951286316, 1.7876607179641724], [1.794379711151123, 1.7921490669250488, 1.7917100191116333, 1.7893943786621094, 1.7912429571151733, 1.7894591093063354, 1.7903860807418823, 1.7869644165039062, 1.7852833271026611, 1.7864490747451782, 1.7819904088974, 1.7840534448623657, 1.7794866561889648, 1.7787891626358032, 1.774580955505371, 1.7702866792678833, 1.780871868133545, 1.7792680263519287], [1.777329683303833, 1.7664446830749512, 1.7705473899841309, 1.774814248085022, 1.7602375745773315, 1.7578375339508057, 1.7637858390808105, 1.7511951923370361, 1.7511732578277588, 1.7497687339782715, 1.7496899366378784, 1.745802879333496, 1.7407574653625488, 1.743477463722229, 1.7322475910186768, 1.7255786657333374, 1.7210386991500854, 1.7221239805221558], [1.7108426094055176, 1.7149626016616821, 1.7095599174499512, 1.6944774389266968, 1.700262188911438, 1.6826910972595215, 1.6805802583694458, 1.6563796997070312, 1.7037354707717896, 1.6668263673782349, 1.6603230237960815, 1.6531981229782104, 1.6407084465026855, 1.649896502494812, 1.6418310403823853, 1.6153373718261719, 1.6347671747207642, 1.6378462314605713], [1.6174139976501465, 1.5895265340805054, 1.5877381563186646, 1.5677430629730225, 1.5440614223480225, 1.5360426902770996, 1.535875678062439, 1.527540922164917, 1.4857549667358398, 1.4856985807418823, 1.4376165866851807, 1.467563271522522, 1.4278335571289062, 1.4426286220550537, 1.4093149900436401, 1.4336650371551514, 1.420558214187622, 1.3346153497695923], [1.3126003742218018, 1.3622078895568848, 1.3237223625183105, 1.282821536064148, 1.275599718093872, 1.2688992023468018, 1.2361267805099487, 1.3047386407852173, 1.2428135871887207, 1.1338844299316406, 1.1671860218048096, 1.2175347805023193, 1.207850456237793, 1.1327754259109497, 1.1535751819610596, 1.1467034816741943, 1.1143145561218262, 1.111730694770813], [1.0393506288528442, 1.056542158126831, 1.0500966310501099, 1.0652689933776855, 0.9813833832740784, 0.9189946055412292, 0.9616624712944031, 0.8840760588645935, 1.014540672302246, 0.9228529930114746, 0.8223691582679749, 0.8561486005783081, 0.8163471817970276, 0.770331859588623, 0.9032285809516907, 0.8099384307861328, 1.0074998140335083, 0.8408679366111755], [0.8164727687835693, 0.839293360710144, 0.8263500928878784, 0.7991190552711487, 0.6998715400695801, 0.6737998127937317, 0.5731756687164307, 0.720216691493988, 0.6963189840316772, 0.7651059627532959, 0.7437137365341187, 0.9188430309295654, 0.6651228070259094, 0.5895935297012329, 0.5802859663963318, 0.738018810749054, 0.8971917629241943, 0.6923336982727051], [0.7870540022850037, 0.51995450258255, 0.6304389834403992, 0.7288167476654053, 0.5963322520256042, 0.8105466961860657, 0.6052712202072144, 0.7810121774673462, 0.7079325318336487, 1.069379448890686, 0.7762200236320496, 0.7769710421562195, 0.6266981363296509, 0.5625107288360596, 0.5999900102615356, 0.5457670092582703, 0.34291380643844604, 0.4414939880371094], [0.4980613589286804, 0.9314860701560974, 0.7699627876281738, 0.5249511003494263, 0.9944109320640564, 1.20201575756073, 0.6566595435142517, 0.7646216750144958, 0.6110754013061523, 0.9508572220802307, 0.6453408598899841, 0.41744208335876465, 0.564550518989563, 0.7185434699058533, 0.7937406301498413, 0.8130784034729004, 0.8413802981376648, 0.6629489064216614], [0.7513422966003418, 0.8065668344497681, 0.9613064527511597, 0.8642277717590332, 0.7454712390899658, 1.064669132232666, 0.6128409504890442, 1.229873776435852, 0.5157102346420288, 0.5081886649131775, 0.7432103157043457, 1.0064122676849365, 0.6749281883239746, 0.8675392270088196, 0.8165318369865417, 0.5163167119026184, 0.7227074503898621, 0.40485820174217224], [0.4532882571220398, 0.8530820608139038, 0.8915621042251587, 0.7745119333267212, 0.4561394155025482, 0.9216744899749756, 1.1200851202011108, 0.48451927304267883, 0.6923131346702576, 0.7557963728904724, 0.6260469555854797, 0.661100447177887, 1.3281728029251099, 0.7515991926193237, 0.6382137537002563, 1.0442203283309937, 0.6619553565979004, 0.6094980835914612], [0.7061694860458374, 0.7109783291816711, 0.5892250537872314, 0.750536322593689, 1.0927172899246216, 0.6023281812667847, 0.38210761547088623, 1.0930626392364502, 0.3321368098258972, 0.47916656732559204, 0.779883861541748, 0.9652625322341919, 0.9500729441642761, 0.6205841898918152, 0.910368025302887, 0.7392701506614685, 0.6249446868896484, 0.5124410390853882], [1.10478675365448, 0.8724279999732971, 0.8741863369941711, 0.5909528732299805, 0.7733712196350098, 1.0064066648483276, 0.5254874229431152, 1.148877739906311, 0.6774157881736755, 0.7834840416908264, 0.4973016083240509, 0.9104535579681396, 1.1559545993804932, 0.6661625504493713, 0.7026683688163757, 0.6705518960952759, 1.0120376348495483, 1.4651174545288086], [1.4394423961639404, 1.2966809272766113, 1.0471765995025635, 0.8765697479248047, 0.2820095717906952, 0.548597514629364, 1.0525870323181152, 0.9628179669380188, 0.8030187487602234, 0.8009217977523804, 0.6519609093666077, 0.5293335318565369, 1.7048976421356201, 0.37210309505462646, 0.7013195753097534, 0.787746250629425, 0.8677427768707275, 0.8604070544242859], [0.5921204686164856, 0.22667230665683746, 0.6954541206359863, 0.9526728987693787, 0.3910815417766571, 0.6581143140792847, 0.33065423369407654, 1.4567142724990845, 0.793619692325592, 1.0483622550964355, 1.171166181564331, 0.8311486840248108, 1.4858931303024292, 0.8529218435287476, 0.7358438968658447, 1.3244324922561646, 1.0596109628677368, 1.181915283203125], [1.0274360179901123, 0.7919194102287292, 0.6996628046035767, 0.393417626619339, 0.6517561078071594, 1.0442912578582764, 0.9066436886787415, 1.3585315942764282, 0.7368438839912415, 0.3291488587856293, 1.0543369054794312, 0.2798861861228943, 0.5211077332496643, 0.7701758742332458, 1.1577359437942505, 1.3433009386062622, 1.6226671934127808, 1.8289875984191895], [1.1009119749069214, 0.6075795888900757, 1.1157968044281006, 0.8700363636016846, 0.7141721248626709, 0.8773441314697266, 0.4443567395210266, 1.2022775411605835, 0.3695988059043884, 1.7180960178375244, 0.6798042058944702, 1.0511598587036133, 0.9671139717102051, 1.0027743577957153, 1.4003081321716309, 0.3914105296134949, 0.546944260597229, 0.6269720196723938], [1.2280170917510986, 0.9353101253509521, 0.8488113284111023, 0.289694219827652, 0.9757094383239746, 0.68434739112854, 0.7493123412132263, 2.0403430461883545, 0.8299170136451721, 0.9527170658111572, 1.0671123266220093, 0.4539843797683716, 0.8059715032577515, 0.7564796209335327, 0.4397302567958832, 0.6483185291290283, 1.194157361984253, 1.2278106212615967], [0.6751062273979187, 0.9534849524497986, 1.1408084630966187, 0.735230565071106, 2.3612473011016846, 0.7054059505462646, 1.3625129461288452, 1.1348350048065186, 1.3429102897644043, 0.49485912919044495, 1.1654670238494873, 1.0944572687149048, 1.1044517755508423, 1.3948842287063599, 0.4952225089073181, 0.7139610052108765, 1.8600106239318848, 1.0797195434570312], [0.3909452557563782, 2.2424397468566895, 1.5695360898971558, 2.3002662658691406, 0.9387547373771667, 0.8032240867614746, 1.135305404663086, 1.0291956663131714, 2.047609329223633, 1.5410574674606323, 0.8675811886787415, 1.6378315687179565, 1.0052249431610107, 1.9197027683258057, 1.2397584915161133, 0.8241270184516907, 0.9222237467765808, 1.0413646697998047], [1.6078147888183594, 1.4786591529846191, 1.7886745929718018, 1.0055736303329468, 1.1104587316513062, 1.1659493446350098, 1.364652156829834, 1.4381709098815918, 0.6521187424659729, 1.0005252361297607, 2.2753233909606934, 0.8315927982330322, 1.120001196861267, 1.4965721368789673, 2.1984336376190186, 1.881986379623413, 1.252717137336731, 1.0553075075149536], [1.0250518321990967, 1.6156071424484253, 1.0381665229797363, 0.8305402398109436, 2.3659489154815674, 1.2052128314971924, 1.3894729614257812, 1.7142542600631714, 1.8967535495758057, 1.397992730140686, 1.0965224504470825, 1.3203293085098267, 1.0308690071105957, 1.3030962944030762, 1.2253482341766357, 1.8792229890823364, 0.984893262386322, 1.6581991910934448], [1.4038647413253784, 1.3693767786026, 2.0603630542755127, 1.4585719108581543, 1.0885393619537354, 3.091102361679077, 1.0790283679962158, 1.92207670211792, 1.5318166017532349, 1.6481056213378906, 1.9988694190979004, 1.7037936449050903, 1.4592012166976929, 1.490277886390686, 1.053280234336853, 2.2602953910827637, 1.6106208562850952, 1.5783268213272095], [1.1978273391723633, 1.7454500198364258, 1.1694012880325317, 0.6220442652702332, 1.558997392654419, 2.5482137203216553, 1.7775425910949707, 1.5743483304977417, 2.4495673179626465, 1.4005926847457886, 0.9578441381454468, 2.9475600719451904, 1.4452133178710938, 1.8303380012512207, 1.8638972043991089, 2.233351707458496, 2.2375922203063965, 2.215839385986328], [2.346531629562378, 1.9649792909622192, 1.1629770994186401, 1.9976963996887207, 1.700162410736084, 1.8045376539230347, 0.6417983174324036, 2.406649589538574, 2.3381402492523193, 1.0095325708389282, 0.9890098571777344, 1.9493297338485718, 2.0300793647766113, 1.9926962852478027, 1.9255834817886353, 3.2069039344787598, 1.7132738828659058, 2.251173257827759], [2.037385940551758, 1.1472975015640259, 1.8630201816558838, 2.1312062740325928, 1.792050838470459, 1.7950499057769775, 2.2630631923675537, 1.7980875968933105, 2.5968668460845947, 1.9195373058319092, 1.9911410808563232, 1.6180919408798218, 1.5622884035110474, 3.273129463195801, 3.017388105392456, 3.147268772125244, 2.179391860961914, 3.563275098800659], [2.702871322631836, 1.2737897634506226, 2.9100334644317627, 2.2188937664031982, 1.923059105873108, 2.674626111984253, 1.953616738319397, 1.4930311441421509, 1.406829833984375, 1.0342869758605957, 2.6065895557403564, 1.1455779075622559, 1.2865315675735474, 1.644677758216858, 2.198704481124878, 1.441412091255188, 1.65885591506958, 1.7147101163864136], [2.5107104778289795, 1.1299090385437012, 1.8367795944213867, 2.8960518836975098, 1.8047447204589844, 1.4526525735855103, 0.9157005548477173, 1.7700954675674438, 4.152600288391113, 1.569533348083496, 1.4485191106796265, 2.375605821609497, 1.9359257221221924, 1.534827470779419, 0.7777486443519592, 1.033738136291504, 2.3862462043762207, 1.9204025268554688], [0.8555493354797363, 0.9744161367416382, 2.684600830078125, 2.3021483421325684, 2.630830764770508, 2.902494192123413, 2.9709548950195312, 1.6984988451004028, 1.2726516723632812, 1.242669939994812, 2.306107759475708, 3.0288991928100586, 2.9455912113189697, 2.370772361755371, 2.707523822784424, 2.6647324562072754, 1.3801113367080688, 1.9743103981018066]]"
