1DO-1DS,model,dataset,batch_size,epochs,learning_rate,train_sample_size,test_sample_size,val_sample_size,delta,noise_multiplier,max_grad_norm,dp_used,epsilons,alphas,test_accs,test_losses,val_acc,val_loss,epoch_times,train_losses,1DS,losses
,Deep2DNet,MedNIST,100,15,5e-05,1800,206,294,0.001,2.0,1.2,False,[],[],"[0.3300970792770386, 0.5728155374526978, 0.6941747665405273, 0.7961165308952332, 0.8203883767127991, 0.8834951519966125, 0.8786407709121704, 0.8300970792770386, 0.8689320683479309, 0.893203854560852, 0.8980582356452942, 0.8834951519966125, 0.8834951519966125, 0.9126213788986206, 0.8786407709121704]","[1.7552297115325928, 1.2342885732650757, 0.6925826072692871, 0.5581110119819641, 0.5022885203361511, 0.4406851530075073, 0.40344616770744324, 0.4627745449542999, 0.39239931106567383, 0.36805665493011475, 0.319202721118927, 0.333243727684021, 0.30502673983573914, 0.2914153039455414, 0.3154088854789734]",0.8809523809523809,0.288333922624588,"[7, 5, 4, 6, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 6]","[[1.7920827865600586, 1.792497158050537, 1.792445421218872, 1.7905148267745972, 1.7913950681686401, 1.7904181480407715, 1.7895410060882568, 1.7866342067718506, 1.7878910303115845, 1.7868765592575073, 1.7846550941467285, 1.7850098609924316, 1.7761844396591187, 1.7755845785140991, 1.7747935056686401, 1.7770670652389526, 1.7653934955596924, 1.7607728242874146], [1.7628129720687866, 1.7366594076156616, 1.7366682291030884, 1.7179313898086548, 1.7192869186401367, 1.680964708328247, 1.651871681213379, 1.5859431028366089, 1.5949418544769287, 1.5757544040679932, 1.5127592086791992, 1.4826260805130005, 1.3941017389297485, 1.3510806560516357, 1.2906272411346436, 1.1989493370056152, 1.2740756273269653, 1.1022242307662964], [1.0849326848983765, 1.1275209188461304, 1.0242823362350464, 1.0910863876342773, 0.9702971577644348, 0.9914381504058838, 0.8652629256248474, 0.7962409853935242, 0.8289423584938049, 0.8165135383605957, 0.7953609228134155, 0.7978152632713318, 0.6491924524307251, 0.7756859660148621, 0.6377372145652771, 0.6843406558036804, 0.6757356524467468, 0.6659244298934937], [0.6266963481903076, 0.7857033610343933, 0.6627479791641235, 0.524149477481842, 0.683695375919342, 0.5350212454795837, 0.5654307007789612, 0.44926565885543823, 0.4475727379322052, 0.5773332118988037, 0.6069446206092834, 0.7171761393547058, 0.527957022190094, 0.6658422350883484, 0.7059299349784851, 0.650702953338623, 0.6621005535125732, 0.6794727444648743], [0.6099931597709656, 0.5108059644699097, 0.39944690465927124, 0.6772280335426331, 0.4475823640823364, 0.6575790643692017, 0.4868205785751343, 0.3865785598754883, 0.4542543888092041, 0.7228143811225891, 0.48404040932655334, 0.5230042934417725, 0.45257243514060974, 0.51142817735672, 0.4741115868091583, 0.5663025379180908, 0.6973617076873779, 0.4139845669269562], [0.39683154225349426, 0.4927181303501129, 0.27747300267219543, 0.3627566397190094, 0.5148721933364868, 0.6441198587417603, 0.4239453375339508, 0.5262450575828552, 0.44218605756759644, 0.3595249056816101, 0.3616873025894165, 0.5015259981155396, 0.35929083824157715, 0.3881879150867462, 0.44151657819747925, 0.43595272302627563, 0.322670578956604, 0.4845851957798004], [0.38855743408203125, 0.48845675587654114, 0.5005865693092346, 0.49553707242012024, 0.48501819372177124, 0.3704049289226532, 0.24751241505146027, 0.33728861808776855, 0.43294280767440796, 0.33420273661613464, 0.289841890335083, 0.5539857745170593, 0.32588833570480347, 0.313652366399765, 0.46337568759918213, 0.36835625767707825, 0.4443058371543884, 0.29154789447784424], [0.5095962285995483, 0.41877228021621704, 0.4975994825363159, 0.4047752320766449, 0.3517906069755554, 0.35716700553894043, 0.34965023398399353, 0.3131619095802307, 0.31957772374153137, 0.2186322659254074, 0.3717241585254669, 0.42661556601524353, 0.32606789469718933, 0.30415987968444824, 0.30815592408180237, 0.5149543881416321, 0.5257501602172852, 0.4357002377510071], [0.4732191860675812, 0.3679831624031067, 0.33832618594169617, 0.3667287826538086, 0.2392432987689972, 0.2939172685146332, 0.33826836943626404, 0.4480282664299011, 0.3792869448661804, 0.5162278413772583, 0.4283779561519623, 0.3527745008468628, 0.43981677293777466, 0.29863736033439636, 0.28854504227638245, 0.31626880168914795, 0.26486122608184814, 0.2740519642829895], [0.2693910598754883, 0.3502306044101715, 0.39579570293426514, 0.18911388516426086, 0.3281015455722809, 0.4335117042064667, 0.2373664826154709, 0.3625507056713104, 0.23918268084526062, 0.18913966417312622, 0.314657986164093, 0.2190091907978058, 0.2592230439186096, 0.29434630274772644, 0.3631938695907593, 0.35061395168304443, 0.3862636089324951, 0.23137520253658295], [0.3503654897212982, 0.34506767988204956, 0.3286798596382141, 0.27576592564582825, 0.35383370518684387, 0.3556023836135864, 0.22856561839580536, 0.3920390009880066, 0.25771409273147583, 0.20697933435440063, 0.22304120659828186, 0.20000046491622925, 0.2271343618631363, 0.2992764413356781, 0.2729915976524353, 0.17401959002017975, 0.20196376740932465, 0.19378013908863068], [0.17988114058971405, 0.28192293643951416, 0.1699293553829193, 0.24495048820972443, 0.18347972631454468, 0.24754734337329865, 0.3254762589931488, 0.16133490204811096, 0.3326588571071625, 0.3289206326007843, 0.18694257736206055, 0.22786086797714233, 0.4684855341911316, 0.3613273501396179, 0.2538464665412903, 0.3981802761554718, 0.22818952798843384, 0.25544631481170654], [0.3067387044429779, 0.249709814786911, 0.20895767211914062, 0.29182764887809753, 0.3864975869655609, 0.1915823221206665, 0.1615082323551178, 0.2848242521286011, 0.17645439505577087, 0.22818271815776825, 0.14140787720680237, 0.25701287388801575, 0.2619408071041107, 0.17185422778129578, 0.25572463870048523, 0.34228628873825073, 0.20745010673999786, 0.1938379406929016], [0.22621065378189087, 0.22834673523902893, 0.27100396156311035, 0.29726463556289673, 0.14095363020896912, 0.22921229898929596, 0.17668569087982178, 0.33528897166252136, 0.15690995752811432, 0.17834137380123138, 0.1550539880990982, 0.19024047255516052, 0.23576626181602478, 0.1792689859867096, 0.1666715443134308, 0.21234439313411713, 0.2645961046218872, 0.34493952989578247], [0.3212388753890991, 0.24034595489501953, 0.28257444500923157, 0.17169807851314545, 0.1672082096338272, 0.22083325684070587, 0.26632159948349, 0.32065320014953613, 0.29813334345817566, 0.17047657072544098, 0.17019657790660858, 0.14655159413814545, 0.22824056446552277, 0.14839810132980347, 0.15857398509979248, 0.2196558564901352, 0.21983036398887634, 0.14549043774604797]]",,
,Deep2DNet,MedNIST,100,15,0.0002,1800,206,294,0.001,2.0,1.2,False,[],[],"[0.6213592290878296, 0.7184466123580933, 0.844660222530365, 0.8592233061790466, 0.8980582356452942, 0.9029126167297363, 0.9077669978141785, 0.9223300814628601, 0.9126213788986206, 0.946601927280426, 0.9320388436317444, 0.946601927280426, 0.9563106894493103, 0.9126213788986206, 0.9660193920135498]","[1.0950047969818115, 0.8481817245483398, 0.5495929718017578, 0.40230774879455566, 0.39258670806884766, 0.3168688416481018, 0.35108569264411926, 0.2402949333190918, 0.26257285475730896, 0.17516647279262543, 0.17543181777000427, 0.16497200727462769, 0.12911070883274078, 0.24070395529270172, 0.0894610658288002]",0.935374149659864,0.1483975052833557,"[7.049942493438721, 6.768923997879028, 4.908820867538452, 5.841166734695435, 5.847809791564941, 5.876276254653931, 5.864687919616699, 5.921222925186157, 5.864039897918701, 6.7773191928863525, 5.894521951675415, 5.848907232284546, 5.8197033405303955, 6.794844627380371, 5.824748516082764]","[[1.7941664457321167, 1.7925519943237305, 1.7920722961425781, 1.7866250276565552, 1.784911036491394, 1.7788474559783936, 1.765710711479187, 1.7369015216827393, 1.7157838344573975, 1.652072787284851, 1.5472702980041504, 1.4854552745819092, 1.3955062627792358, 1.2514774799346924, 1.3768408298492432, 1.1500227451324463, 1.3777778148651123, 0.9945518374443054], [1.355771541595459, 0.956524670124054, 0.8470953106880188, 1.0778779983520508, 0.9728056192398071, 0.8650562763214111, 0.9070554971694946, 0.9362624883651733, 0.7932695746421814, 0.7417633533477783, 0.7781364321708679, 0.655018150806427, 0.5084230899810791, 0.617408275604248, 0.6249613165855408, 0.6099945902824402, 0.8796050548553467, 0.6550996899604797], [0.6518301367759705, 0.5210739970207214, 1.0956255197525024, 0.6036674380302429, 1.2839372158050537, 0.6833548545837402, 0.9313610196113586, 1.0668113231658936, 0.956841230392456, 0.8398039937019348, 0.735670804977417, 0.6639314293861389, 0.5435485243797302, 0.8062170147895813, 0.8930402398109436, 0.8756431341171265, 0.677192747592926, 0.5978125929832458], [0.542626142501831, 0.8090373873710632, 0.6984700560569763, 0.5271871089935303, 0.7259617447853088, 0.496810644865036, 0.4131627678871155, 0.3499385714530945, 0.48500826954841614, 0.4896296262741089, 0.6253684759140015, 0.5653751492500305, 0.4088352620601654, 0.5288754105567932, 0.481476753950119, 0.40399453043937683, 0.5124694108963013, 0.5139448046684265], [0.4961518943309784, 0.4931677579879761, 0.27175381779670715, 0.2879599928855896, 0.2787278890609741, 0.5427374839782715, 0.3799051344394684, 0.26060932874679565, 0.34915491938591003, 0.45894280076026917, 0.30833062529563904, 0.47324803471565247, 0.3329782485961914, 0.4677889347076416, 0.36704862117767334, 0.3459554612636566, 0.46535298228263855, 0.27664443850517273], [0.2596353590488434, 0.3983151614665985, 0.21564632654190063, 0.1772848665714264, 0.3217393457889557, 0.49359330534935, 0.2547673285007477, 0.3792559504508972, 0.3302607238292694, 0.27386924624443054, 0.27472156286239624, 0.34143316745758057, 0.17829178273677826, 0.18766601383686066, 0.2671986520290375, 0.32204189896583557, 0.25601622462272644, 0.2716967463493347], [0.2330808788537979, 0.28347668051719666, 0.3353985846042633, 0.36158326268196106, 0.2431953102350235, 0.2172401249408722, 0.18007849156856537, 0.16719986498355865, 0.37376537919044495, 0.18340647220611572, 0.19291618466377258, 0.24394090473651886, 0.2055595964193344, 0.22570066154003143, 0.3137461543083191, 0.15123839676380157, 0.28044217824935913, 0.22542116045951843], [0.28362810611724854, 0.31683820486068726, 0.34862005710601807, 0.3129225969314575, 0.21339601278305054, 0.21385520696640015, 0.1540992110967636, 0.18318882584571838, 0.2260541468858719, 0.1388198733329773, 0.22454358637332916, 0.32124871015548706, 0.21063709259033203, 0.13077634572982788, 0.14534294605255127, 0.23000594973564148, 0.2866855561733246, 0.21541886031627655], [0.2668795883655548, 0.10326077789068222, 0.18971611559391022, 0.18147891759872437, 0.16199523210525513, 0.13464005291461945, 0.13183020055294037, 0.20375829935073853, 0.2252877950668335, 0.21442706882953644, 0.26937031745910645, 0.15575236082077026, 0.18789687752723694, 0.21717718243598938, 0.19016659259796143, 0.20502988994121552, 0.10980762541294098, 0.18552635610103607], [0.13564205169677734, 0.2147839516401291, 0.29707401990890503, 0.14873017370700836, 0.23813098669052124, 0.2443675547838211, 0.20397235453128815, 0.2190321981906891, 0.1261867731809616, 0.08860515803098679, 0.18426506221294403, 0.1334930658340454, 0.2141716331243515, 0.22695744037628174, 0.1966380625963211, 0.17824847996234894, 0.2494201511144638, 0.17136408388614655], [0.17694467306137085, 0.16171994805335999, 0.10374884307384491, 0.1777106076478958, 0.15391768515110016, 0.17696437239646912, 0.07103084027767181, 0.23212026059627533, 0.11653828620910645, 0.10403686761856079, 0.18504838645458221, 0.09749743342399597, 0.11265350133180618, 0.20365162193775177, 0.18027803301811218, 0.09115078300237656, 0.09842504560947418, 0.08267849683761597], [0.05401376634836197, 0.13585150241851807, 0.08978216350078583, 0.1783791184425354, 0.10160970687866211, 0.08309470117092133, 0.18334345519542694, 0.07743480801582336, 0.08623044192790985, 0.11547864973545074, 0.15993072092533112, 0.17758524417877197, 0.2454729825258255, 0.23417478799819946, 0.13911572098731995, 0.07381931692361832, 0.22974547743797302, 0.2749065160751343], [0.11493530124425888, 0.1259668469429016, 0.08365263789892197, 0.20024819672107697, 0.30314406752586365, 0.09158394485712051, 0.10061024874448776, 0.06248373165726662, 0.0984392762184143, 0.08372429758310318, 0.13438555598258972, 0.07984544336795807, 0.175812229514122, 0.15450963377952576, 0.18398475646972656, 0.19461974501609802, 0.06340392678976059, 0.08012665808200836], [0.09750989824533463, 0.07286176085472107, 0.14515765011310577, 0.10971967875957489, 0.08384616672992706, 0.16686275601387024, 0.059308022260665894, 0.1468348354101181, 0.12875576317310333, 0.10144223272800446, 0.05714685842394829, 0.09207651019096375, 0.16012859344482422, 0.09938209503889084, 0.06712951511144638, 0.12652592360973358, 0.12478994578123093, 0.1480865180492401], [0.18439652025699615, 0.11336561292409897, 0.07569801062345505, 0.16258841753005981, 0.23400869965553284, 0.16016565263271332, 0.1891890913248062, 0.22265183925628662, 0.10749296098947525, 0.04437754303216934, 0.09195654094219208, 0.1503523290157318, 0.10051076859235764, 0.05388864502310753, 0.08371377736330032, 0.2116299867630005, 0.09973257780075073, 0.0781596451997757]]",,
,Deep2DNet,MedNIST,100,15,0.0002,1800,206,294,0.001,2.0,1.2,False,[],[],"[0.7330096960067749, 0.6116504669189453, 0.7718446850776672, 0.8592233061790466, 0.8786407709121704, 0.917475700378418, 0.9223300814628601, 0.917475700378418, 0.9368932247161865, 0.9368932247161865, 0.9417475461959839, 0.9660193920135498, 0.9320388436317444, 0.9417475461959839, 0.9708737730979919]","[1.0621182918548584, 0.877588152885437, 0.5630573630332947, 0.45898348093032837, 0.3782789707183838, 0.2875547707080841, 0.273701548576355, 0.27337223291397095, 0.19341768324375153, 0.2227964699268341, 0.1561417579650879, 0.1240079253911972, 0.2143159657716751, 0.1252681463956833, 0.07987479120492935]",0.935374149659864,0.1978722065687179,"[6.142572641372681, 5.856616020202637, 5.838423728942871, 5.834953784942627, 4.921743392944336, 6.791510343551636, 4.897713661193848, 5.844872236251831, 5.918333053588867, 4.892802953720093, 5.831786155700684, 5.851677179336548, 5.843475103378296, 5.844592571258545, 5.8413755893707275]","[[1.7931691408157349, 1.7973495721817017, 1.785183072090149, 1.787682056427002, 1.781049370765686, 1.7683122158050537, 1.7478183507919312, 1.731972336769104, 1.761978030204773, 1.687675952911377, 1.6496293544769287, 1.6314387321472168, 1.4778566360473633, 1.4194880723953247, 1.4099525213241577, 1.453513741493225, 1.2704570293426514, 1.2860159873962402], [1.1372096538543701, 1.022473692893982, 0.9302000403404236, 1.0132750272750854, 0.7536018490791321, 0.9844551682472229, 0.7996172308921814, 0.9063076972961426, 0.8115371465682983, 0.7229649424552917, 0.6253621578216553, 0.6118167638778687, 0.8201019167900085, 0.6454848647117615, 0.6975834369659424, 0.7121268510818481, 0.9117527008056641, 0.6862713098526001], [0.6281948685646057, 0.5964022278785706, 1.0277875661849976, 0.6617336869239807, 0.6551669836044312, 1.0173490047454834, 0.3969258964061737, 0.6815027594566345, 0.719961941242218, 0.6191971302032471, 0.5143768191337585, 0.6618252396583557, 0.4595066010951996, 0.7105485796928406, 0.60880446434021, 0.476365864276886, 0.490621417760849, 0.5349135398864746], [0.44686439633369446, 0.7160821557044983, 0.44621115922927856, 0.3338436186313629, 0.6313826441764832, 0.49837788939476013, 0.390543133020401, 0.3526850938796997, 0.292630136013031, 0.33740440011024475, 0.43631666898727417, 0.4405822455883026, 0.30317866802215576, 0.4430745244026184, 0.4325897693634033, 0.32959893345832825, 0.4433871805667877, 0.48956218361854553], [0.4144318699836731, 0.3886260986328125, 0.28249454498291016, 0.23673847317695618, 0.29983019828796387, 0.47169291973114014, 0.26663196086883545, 0.23367269337177277, 0.24771329760551453, 0.40753352642059326, 0.2583533823490143, 0.41349515318870544, 0.2681903541088104, 0.39995265007019043, 0.3870869576931, 0.2886003851890564, 0.4658910036087036, 0.2418055534362793], [0.21412332355976105, 0.380964457988739, 0.18431542813777924, 0.16452829539775848, 0.38941729068756104, 0.4010903835296631, 0.2528013288974762, 0.3032369315624237, 0.27418890595436096, 0.24034477770328522, 0.19855085015296936, 0.3448996841907501, 0.18287932872772217, 0.1993771493434906, 0.2763969898223877, 0.3222043216228485, 0.2163064330816269, 0.22046427428722382], [0.2670920789241791, 0.2755771577358246, 0.32315531373023987, 0.22928883135318756, 0.22581952810287476, 0.24870799481868744, 0.14313015341758728, 0.1738664209842682, 0.20929770171642303, 0.25050440430641174, 0.2389509230852127, 0.21146489679813385, 0.15693634748458862, 0.12443561851978302, 0.23132926225662231, 0.14021004736423492, 0.24804586172103882, 0.16993722319602966], [0.2441512644290924, 0.19480854272842407, 0.25904977321624756, 0.13962697982788086, 0.2146347463130951, 0.2235761135816574, 0.14314955472946167, 0.1441434919834137, 0.13453248143196106, 0.10519053786993027, 0.3132290542125702, 0.146836057305336, 0.25471681356430054, 0.1428859382867813, 0.08590803295373917, 0.2307043969631195, 0.34914544224739075, 0.24623021483421326], [0.15515847504138947, 0.09597095847129822, 0.20199733972549438, 0.41319695115089417, 0.09794420003890991, 0.15943409502506256, 0.13254524767398834, 0.16123539209365845, 0.32675766944885254, 0.34505921602249146, 0.279039204120636, 0.179474875330925, 0.2912081480026245, 0.18548904359340668, 0.2002992033958435, 0.24640682339668274, 0.11980428546667099, 0.1912907212972641], [0.1538778692483902, 0.1980966031551361, 0.2544228434562683, 0.1889030486345291, 0.22744186222553253, 0.20353834331035614, 0.16657501459121704, 0.16012118756771088, 0.12332247942686081, 0.15583616495132446, 0.14555984735488892, 0.11977484822273254, 0.19963018596172333, 0.2250394970178604, 0.1775459349155426, 0.2556174099445343, 0.18580955266952515, 0.17346572875976562], [0.23338724672794342, 0.1764770746231079, 0.15262334048748016, 0.38118183612823486, 0.1715913712978363, 0.18922996520996094, 0.1317155808210373, 0.2664807438850403, 0.0997348427772522, 0.08398400992155075, 0.3617452383041382, 0.08795950561761856, 0.1828402876853943, 0.5517393946647644, 0.1851264387369156, 0.11606033146381378, 0.2208648920059204, 0.15886375308036804], [0.07568249851465225, 0.1830252856016159, 0.187498077750206, 0.17953434586524963, 0.093685083091259, 0.14103716611862183, 0.17663665115833282, 0.12822653353214264, 0.16778278350830078, 0.187702476978302, 0.12090706825256348, 0.11972806602716446, 0.19994239509105682, 0.17167030274868011, 0.08283806592226028, 0.18084026873111725, 0.09590020030736923, 0.15669511258602142], [0.14650319516658783, 0.08444053679704666, 0.0415763184428215, 0.12023071199655533, 0.11133218556642532, 0.09774913638830185, 0.18539133667945862, 0.06898875534534454, 0.1353939175605774, 0.07476324588060379, 0.10605675727128983, 0.1339585781097412, 0.10483384877443314, 0.0744696855545044, 0.13920822739601135, 0.23408344388008118, 0.1382286250591278, 0.058118656277656555], [0.07311854511499405, 0.08252660930156708, 0.21403123438358307, 0.12064314633607864, 0.07100780308246613, 0.11480563879013062, 0.04792105779051781, 0.09531567245721817, 0.2519673705101013, 0.08406006544828415, 0.022302787750959396, 0.04336350038647652, 0.23991741240024567, 0.06966186314821243, 0.03516622632741928, 0.09328879415988922, 0.13881419599056244, 0.1245284378528595], [0.10087040066719055, 0.14132927358150482, 0.059226442128419876, 0.0849628746509552, 0.06529676169157028, 0.1566530019044876, 0.13356295228004456, 0.14794480800628662, 0.08421733975410461, 0.09531012177467346, 0.04396113380789757, 0.07278689742088318, 0.09503607451915741, 0.08485805243253708, 0.09905844926834106, 0.15904316306114197, 0.05072204768657684, 0.04457731544971466]]",,
,Deep2DNet,MedNIST,100,15,0.0002,1800,206,294,0.001,2.0,1.2,False,[],[],"[0.5242718458175659, 0.6165048480033875, 0.762135922908783, 0.8398058414459229, 0.8592233061790466, 0.9077669978141785, 0.7766990065574646, 0.9271844625473022, 0.9271844625473022, 0.946601927280426, 0.917475700378418, 0.946601927280426, 0.9514563083648682, 0.9611650705337524, 0.9611650705337524]","[1.131652593612671, 0.9536072015762329, 0.6052000522613525, 0.5119809508323669, 0.5394845008850098, 0.3089958727359772, 0.5826942920684814, 0.2935262620449066, 0.24814444780349731, 0.16252413392066956, 0.28203439712524414, 0.12982182204723358, 0.11618205159902573, 0.1021665558218956, 0.109395831823349]",0.9421768707482994,0.1445329934358596,"[6.143531084060669, 5.829797267913818, 5.860219717025757, 5.894704818725586, 4.900001287460327, 5.831263542175293, 5.856714963912964, 5.848172903060913, 5.853853464126587, 5.851215839385986, 5.873740911483765, 4.902971029281616, 3.950984001159668, 5.866260290145874, 5.836725473403931]","[[1.7938232421875, 1.7945373058319092, 1.7875233888626099, 1.78428316116333, 1.7781400680541992, 1.7564496994018555, 1.7232033014297485, 1.6629624366760254, 1.7548245191574097, 1.6316708326339722, 1.5952993631362915, 1.5677772760391235, 1.3772075176239014, 1.3117190599441528, 1.3074167966842651, 1.276820182800293, 0.9936090707778931, 1.4889048337936401], [0.9752681255340576, 1.4796392917633057, 0.9988537430763245, 0.9685620069503784, 0.9358087182044983, 1.185490369796753, 0.9044879078865051, 0.8313268423080444, 0.9444582462310791, 1.0509486198425293, 0.8164673447608948, 0.9796609282493591, 0.7491366863250732, 0.7768023610115051, 0.7621797323226929, 0.8253925442695618, 0.8685547709465027, 0.7799503207206726], [0.7754235863685608, 1.0172969102859497, 0.741532564163208, 0.7180050611495972, 0.6887971758842468, 0.8458869457244873, 0.524245023727417, 0.5446574687957764, 0.6458914279937744, 0.6633349657058716, 0.5681849122047424, 0.5088390707969666, 0.32436680793762207, 0.6864576935768127, 0.5532457828521729, 0.474149614572525, 0.45462867617607117, 0.5328984260559082], [0.455498605966568, 0.6771864295005798, 0.529604971408844, 0.3254348337650299, 0.7580771446228027, 0.5799432992935181, 0.5613883137702942, 0.3001769781112671, 0.4317028522491455, 0.463250070810318, 0.37437352538108826, 0.8323821425437927, 0.3647741377353668, 0.6297587752342224, 0.5786029696464539, 0.3376995921134949, 0.6085798144340515, 0.6686801314353943], [0.5084356069564819, 0.48512503504753113, 0.2737152874469757, 0.3249262273311615, 0.4538652300834656, 0.48714756965637207, 0.41114652156829834, 0.28338006138801575, 0.33270084857940674, 0.47423163056373596, 0.31337621808052063, 0.6862717270851135, 0.3216665983200073, 0.4964478313922882, 0.4668631851673126, 0.39511924982070923, 0.4635026156902313, 0.32693246006965637], [0.32742270827293396, 0.5078474283218384, 0.2909536063671112, 0.23289823532104492, 0.4101400077342987, 0.5444941520690918, 0.2640935182571411, 0.3900834918022156, 0.35011306405067444, 0.2860945165157318, 0.28794220089912415, 0.3374575674533844, 0.2014417201280594, 0.22177532315254211, 0.30188706517219543, 0.28615716099739075, 0.2211463898420334, 0.3032957911491394], [0.25558072328567505, 0.2982618510723114, 0.34578022360801697, 0.3097658157348633, 0.2702397406101227, 0.18296608328819275, 0.14510492980480194, 0.18310116231441498, 0.28416839241981506, 0.1915212869644165, 0.1811184287071228, 0.2894774079322815, 0.1965927630662918, 0.25199082493782043, 0.33808326721191406, 0.13833431899547577, 0.40100088715553284, 0.22173768281936646], [0.37272658944129944, 0.2204805165529251, 0.3092142939567566, 0.5636768937110901, 0.2920120656490326, 0.411353200674057, 0.2047681212425232, 0.14345809817314148, 0.18454094231128693, 0.16579341888427734, 0.30446481704711914, 0.28471043705940247, 0.1542130410671234, 0.15895695984363556, 0.21890544891357422, 0.21719112992286682, 0.22185304760932922, 0.2752061188220978], [0.2642967700958252, 0.08900005370378494, 0.21917001903057098, 0.19905473291873932, 0.11420640349388123, 0.12254387885332108, 0.17623919248580933, 0.13650625944137573, 0.21751485764980316, 0.2153933197259903, 0.19788551330566406, 0.19322408735752106, 0.28331509232521057, 0.2047668993473053, 0.11981189996004105, 0.23987114429473877, 0.15006819367408752, 0.24782216548919678], [0.17543306946754456, 0.1598028689622879, 0.182386577129364, 0.17046885192394257, 0.2667221128940582, 0.19310465455055237, 0.09998121857643127, 0.19783803820610046, 0.1886744499206543, 0.12463697791099548, 0.12840691208839417, 0.0951235294342041, 0.2647322714328766, 0.1620403677225113, 0.1957659125328064, 0.1968461573123932, 0.2145790159702301, 0.1321854442358017], [0.13246837258338928, 0.12900054454803467, 0.19897828996181488, 0.15660695731639862, 0.1590583622455597, 0.2150709480047226, 0.07920483499765396, 0.2158043086528778, 0.24267177283763885, 0.04872637242078781, 0.13450896739959717, 0.06875909119844437, 0.1575556993484497, 0.14780274033546448, 0.16161590814590454, 0.1599908024072647, 0.11748825758695602, 0.07396546006202698], [0.08965110778808594, 0.19717292487621307, 0.044801339507102966, 0.14520448446273804, 0.0977720320224762, 0.20537404716014862, 0.17596569657325745, 0.07186933606863022, 0.09139976650476456, 0.16448307037353516, 0.10609373450279236, 0.05730447173118591, 0.3696533143520355, 0.20011529326438904, 0.07844913750886917, 0.13970984518527985, 0.1828623265028, 0.2801281809806824], [0.10514064133167267, 0.06949689239263535, 0.20492643117904663, 0.13577693700790405, 0.13373488187789917, 0.08773722499608994, 0.15739834308624268, 0.06462807208299637, 0.07623232901096344, 0.07552342116832733, 0.08109385520219803, 0.08381510525941849, 0.1986762434244156, 0.09891737252473831, 0.1636534482240677, 0.12000377476215363, 0.060578860342502594, 0.0883149802684784], [0.07189318537712097, 0.08044454455375671, 0.172078475356102, 0.07764656841754913, 0.05797632038593292, 0.11356174200773239, 0.03228664770722389, 0.1080661192536354, 0.1571761667728424, 0.08292880654335022, 0.025794899091124535, 0.10799171775579453, 0.11468475311994553, 0.045398060232400894, 0.05937034636735916, 0.08352655172348022, 0.10770327597856522, 0.17839691042900085], [0.12364064902067184, 0.04938590154051781, 0.11533086746931076, 0.10135381668806076, 0.15558500587940216, 0.19038265943527222, 0.18586724996566772, 0.2074688971042633, 0.10981481522321701, 0.06842217594385147, 0.04372946172952652, 0.07668735831975937, 0.09377512335777283, 0.1786302775144577, 0.08581910282373428, 0.2284732311964035, 0.07185839861631393, 0.08278932422399521]]",,
