1DS,model,dataset,batch_size,epochs,learning_rate,train_sample_size,test_sample_size,val_sample_size,delta,noise_multiplier,max_grad_norm,dp_used,epsilons,alphas,losses,test_accs,test_losses,val_acc,val_loss,epoch_times,train_losses
,Deep2DNet,MedNIST,100,30,0.001,1800,206,294,0.0001,2.0,1.2,False,[],[],,"[0.42718446254730225, 0.5388349294662476, 0.6456310749053955, 0.8737863898277283, 0.8980582356452942, 0.9660193920135498, 0.9271844625473022, 0.9660193920135498, 0.9660193920135498, 0.9660193920135498, 0.9854369163513184, 0.9805825352668762, 0.9563106894493103, 0.9805825352668762, 0.9854369163513184, 0.9563106894493103, 0.9757281541824341, 0.9854369163513184, 0.9708737730979919, 0.9126213788986206, 0.9805825352668762, 0.9902912378311157, 0.9805825352668762, 0.9854369163513184, 0.9854369163513184, 0.9805825352668762, 0.9854369163513184, 0.9951456189155579, 0.9854369163513184, 0.9951456189155579]","[1.3412050008773804, 0.9838762879371643, 0.7981628179550171, 0.4801779091358185, 0.3095840811729431, 0.1233525425195694, 0.1808241754770279, 0.08730919659137726, 0.0952899232506752, 0.1200992539525032, 0.048093389719724655, 0.06209386885166168, 0.1124139130115509, 0.058953411877155304, 0.1595534384250641, 0.20782801508903503, 0.051132310181856155, 0.11294658482074738, 0.08209510892629623, 0.2044072151184082, 0.0747154951095581, 0.06413474678993225, 0.08503513783216476, 0.05180814862251282, 0.0613592155277729, 0.045821815729141235, 0.08553233742713928, 0.01584005542099476, 0.028941456228494644, 0.005518712569028139]",0.9829931972789115,0.044213008135557175,"[6.171245813369751, 5.835819721221924, 6.778750896453857, 4.938599109649658, 5.884702920913696, 6.812096357345581, 5.844558477401733, 5.836271524429321, 5.84297251701355, 4.91350531578064, 7.788187742233276, 4.954179763793945, 4.91461968421936, 5.829446792602539, 5.83513069152832, 5.852644443511963, 6.807955503463745, 5.9022300243377686, 5.856134653091431, 6.809666156768799, 5.853879690170288, 4.9120073318481445, 5.819984197616577, 5.837255954742432, 5.859986066818237, 5.852216720581055, 5.830535888671875, 5.840453386306763, 5.865898847579956, 5.85150408744812]","[[1.7919745445251465, 1.7790114879608154, 2.3523731231689453, 1.7817648649215698, 1.7911075353622437, 1.7917263507843018, 1.796738624572754, 1.78407621383667, 1.7510606050491333, 1.699795126914978, 1.6799260377883911, 1.6558696031570435, 1.6099357604980469, 1.5818684101104736, 1.5260014533996582, 1.4664521217346191, 1.3777302503585815, 1.7096197605133057], [1.3024133443832397, 1.096971869468689, 1.11940336227417, 1.0986227989196777, 1.0980160236358643, 1.1676851511001587, 1.0450563430786133, 1.0259488821029663, 1.0369672775268555, 0.9855812788009644, 1.0093857049942017, 0.9107543230056763, 0.8033967018127441, 1.0969874858856201, 0.9021146893501282, 0.7149143815040588, 1.1183222532272339, 1.128788709640503], [1.0088069438934326, 0.9804171919822693, 0.9665499925613403, 1.0053105354309082, 0.9330611228942871, 0.8713802099227905, 0.8671496510505676, 0.7474891543388367, 0.9930484294891357, 0.8078206777572632, 0.8800302743911743, 0.7086809277534485, 0.7078708410263062, 1.478570818901062, 1.1219717264175415, 0.7027018070220947, 0.6921395063400269, 0.8260143995285034], [0.6902004480361938, 0.844173789024353, 0.8001589179039001, 0.5872650742530823, 0.8406736850738525, 0.6953747272491455, 0.5657470226287842, 0.5520535111427307, 0.7935798764228821, 0.535815417766571, 0.7006633877754211, 0.6488307118415833, 0.9003576636314392, 0.680056631565094, 0.5136523246765137, 0.44621509313583374, 0.6774186491966248, 0.592197597026825], [0.674864649772644, 0.5092491507530212, 0.4737294912338257, 0.2670048773288727, 0.23914246261119843, 0.38720080256462097, 0.3744097054004669, 0.2756836712360382, 0.6429225206375122, 0.5353950262069702, 0.2800966203212738, 0.2656962275505066, 0.17721667885780334, 0.25139495730400085, 0.37887269258499146, 0.22238518297672272, 0.28514236211776733, 0.20830149948596954], [0.17907913029193878, 0.2980726957321167, 0.1431570202112198, 0.1471814662218094, 0.21165631711483002, 0.290995717048645, 0.1873365044593811, 0.18086516857147217, 0.200436532497406, 0.08656495809555054, 0.1790207326412201, 0.27636468410491943, 0.11073371022939682, 0.061539843678474426, 0.23297365009784698, 0.18116521835327148, 0.08387758582830429, 0.11222834885120392], [0.13589932024478912, 0.12363988161087036, 0.11187594383955002, 0.22158783674240112, 0.08723971992731094, 0.15444529056549072, 0.15109612047672272, 0.08187554031610489, 0.2810080945491791, 0.32438480854034424, 0.08804028481245041, 0.1963718980550766, 0.18790572881698608, 0.1947249174118042, 0.1911366879940033, 0.07515087723731995, 0.17030751705169678, 0.10291633009910583], [0.12669801712036133, 0.17994588613510132, 0.16769447922706604, 0.25342893600463867, 0.05808108672499657, 0.07329873740673065, 0.09466641396284103, 0.0930275246500969, 0.09758258610963821, 0.13142676651477814, 0.08332299441099167, 0.07470236718654633, 0.13793770968914032, 0.04848423972725868, 0.06072204187512398, 0.13798533380031586, 0.17378023266792297, 0.06287069618701935], [0.08217255771160126, 0.045443154871463776, 0.06086308881640434, 0.17614740133285522, 0.04097361862659454, 0.048042379319667816, 0.06864918023347855, 0.0974002256989479, 0.07873234897851944, 0.08301877230405807, 0.06819315254688263, 0.033324580639600754, 0.02121030166745186, 0.1471731960773468, 0.04315799102187157, 0.05165354907512665, 0.037039175629615784, 0.06280079483985901], [0.0156985055655241, 0.03111237846314907, 0.1868678331375122, 0.04263683408498764, 0.029062485322356224, 0.05916009843349457, 0.07289864122867584, 0.07633424550294876, 0.02624235861003399, 0.05920784920454025, 0.07257276028394699, 0.05821029096841812, 0.028119206428527832, 0.176054909825325, 0.0790799930691719, 0.051129404455423355, 0.0651908665895462, 0.04759112372994423], [0.04988305643200874, 0.09351394325494766, 0.055949315428733826, 0.0523056760430336, 0.07037204504013062, 0.1223696693778038, 0.020415637642145157, 0.0900200754404068, 0.02293057180941105, 0.031021030619740486, 0.04402931034564972, 0.04836441949009895, 0.06457268446683884, 0.10658809542655945, 0.034879542887210846, 0.06704208254814148, 0.020906396210193634, 0.032098256051540375], [0.028315452858805656, 0.04890356957912445, 0.027131643146276474, 0.04961448162794113, 0.023753030225634575, 0.03185788169503212, 0.05472809821367264, 0.041857801377773285, 0.011133082211017609, 0.039977822452783585, 0.01645701751112938, 0.007041436620056629, 0.0929841622710228, 0.05502459034323692, 0.03168680518865585, 0.006883593276143074, 0.023471690714359283, 0.04913026839494705], [0.024111812934279442, 0.07845170795917511, 0.036243606358766556, 0.02485140599310398, 0.041957754641771317, 0.029112033545970917, 0.03750602528452873, 0.03914603963494301, 0.06679864227771759, 0.010955505073070526, 0.09459035098552704, 0.09217026084661484, 0.04763372987508774, 0.09261049330234528, 0.06213533505797386, 0.12246502935886383, 0.042342618107795715, 0.024478638544678688], [0.021007142961025238, 0.08564237505197525, 0.08220455050468445, 0.03945577144622803, 0.0437549464404583, 0.060785118490457535, 0.02683304250240326, 0.053100280463695526, 0.03188806027173996, 0.01955685392022133, 0.014995740726590157, 0.06647710502147675, 0.05616787075996399, 0.02214793860912323, 0.024436144158244133, 0.02303304895758629, 0.03573021665215492, 0.10991141200065613], [0.07006761431694031, 0.03186890482902527, 0.004252070561051369, 0.03213993087410927, 0.05350668728351593, 0.06243588402867317, 0.032178282737731934, 0.08862295001745224, 0.04638907313346863, 0.012190976180136204, 0.04792103171348572, 0.01772305928170681, 0.025345299392938614, 0.09972533583641052, 0.05563552305102348, 0.0508907288312912, 0.04059012234210968, 0.08747779577970505], [0.027350181713700294, 0.027437608689069748, 0.028523731976747513, 0.15840010344982147, 0.026301203295588493, 1.8192012310028076, 0.015052799135446548, 0.04166756942868233, 0.21628360450267792, 0.2630009353160858, 0.6068220138549805, 0.1815193146467209, 0.22803039848804474, 0.14087654650211334, 0.20290474593639374, 0.2858579754829407, 0.1806780993938446, 0.2005222886800766], [0.15649299323558807, 0.15637564659118652, 0.12278131395578384, 0.06190008670091629, 0.08996233344078064, 0.06623069941997528, 0.08264482766389847, 0.04573808237910271, 0.11220541596412659, 0.045800257474184036, 0.06096561253070831, 0.02917879819869995, 0.13701453804969788, 0.048074282705783844, 0.020005879923701286, 0.05386873707175255, 0.06973181664943695, 0.07963590323925018], [0.03904823586344719, 0.011712661944329739, 0.029674220830202103, 0.03450503200292587, 0.030211208388209343, 0.04714905843138695, 0.012918262742459774, 0.06186594441533089, 0.0174642913043499, 0.047323666512966156, 0.032653164118528366, 0.03613206744194031, 0.0043057347647845745, 0.08240607380867004, 0.006560562644153833, 0.009965122677385807, 0.06786336749792099, 0.012207726016640663], [0.003585077589377761, 0.03317845240235329, 0.0062744515016674995, 0.009207140654325485, 0.03608444333076477, 0.06627088785171509, 0.021412570029497147, 0.03150220215320587, 0.022575989365577698, 0.010013562627136707, 0.04178568720817566, 0.011258094571530819, 0.0023207420017570257, 0.054966144263744354, 0.03342665731906891, 0.2783433496952057, 0.041557058691978455, 0.018905682489275932], [0.09286393970251083, 0.06390749663114548, 0.019292427226901054, 0.04828028380870819, 0.040698494762182236, 0.017345309257507324, 0.08311887085437775, 0.027969028800725937, 0.013881959952414036, 0.022021371871232986, 0.06873475760221481, 0.009791400283575058, 0.055931586772203445, 0.019610155373811722, 0.0030399165116250515, 0.8230665326118469, 0.0046748085878789425, 0.03223852440714836], [0.06227978691458702, 0.02492411434650421, 0.024058468639850616, 0.05925404652953148, 0.023347720503807068, 0.038626182824373245, 0.04188639670610428, 0.02725909650325775, 0.009897488169372082, 0.03942767158150673, 0.05661996826529503, 0.11085013300180435, 0.04889928176999092, 0.050082866102457047, 0.07357578724622726, 0.1902886927127838, 0.10406384617090225, 0.16739703714847565], [0.0782790556550026, 0.12622329592704773, 0.049699049443006516, 0.029709873721003532, 0.04966800659894943, 0.052450861781835556, 0.06773888319730759, 0.11394695192575455, 0.06709137558937073, 0.05712224170565605, 0.11502201110124588, 0.08156507462263107, 0.04478317126631737, 0.030099833384156227, 0.035167451947927475, 0.13170239329338074, 0.13761316239833832, 0.056585486978292465], [0.03813140094280243, 0.04361468181014061, 0.034135814756155014, 0.03486538305878639, 0.06566891074180603, 0.024134229868650436, 0.021772928535938263, 0.021508483216166496, 0.07057957351207733, 0.07256009429693222, 0.02147550880908966, 0.02626165561378002, 0.035197287797927856, 0.037455931305885315, 0.11659134179353714, 0.021331148222088814, 0.005553886294364929, 0.005094044841825962], [0.03196144849061966, 0.04645756632089615, 0.004161478485912085, 0.004912195727229118, 0.029305363073945045, 0.04942120239138603, 0.005466005764901638, 0.025635678321123123, 0.015586062334477901, 0.012104235589504242, 0.040725644677877426, 0.01894180290400982, 0.002836168510839343, 0.016358762979507446, 0.02448597177863121, 0.04880915582180023, 0.05160675570368767, 0.003062634263187647], [0.00847063958644867, 0.015265465714037418, 0.009536298923194408, 0.0750652551651001, 0.009203063324093819, 0.02046438306570053, 0.05565350875258446, 0.024871207773685455, 0.012921086512506008, 0.029430916532874107, 0.02708287723362446, 0.004521209746599197, 0.019629577174782753, 0.0305583905428648, 0.03985365480184555, 0.006873444188386202, 0.004812020808458328, 0.010680746287107468], [0.011698081158101559, 0.02306460216641426, 0.030038751661777496, 0.002169655403122306, 0.005646339152008295, 0.011038192547857761, 0.006259935908019543, 0.022088687866926193, 0.010309687815606594, 0.008105006068944931, 0.02260456047952175, 0.0006568708340637386, 0.00022393380641005933, 0.001203141757287085, 0.0983642116189003, 0.030663207173347473, 0.02729361690580845, 0.003752252785488963], [0.0011627493659034371, 0.003497451776638627, 0.004257385153323412, 0.005448902025818825, 0.02616269886493683, 0.012051662430167198, 0.03731413930654526, 0.010017764754593372, 0.03223859891295433, 0.01665976271033287, 0.011180184781551361, 0.016549985855817795, 0.005541609134525061, 0.003348232014104724, 0.009868230670690536, 0.014637288637459278, 0.0044615804217755795, 0.03443920612335205], [0.007950013503432274, 0.00895734503865242, 0.0037827035412192345, 0.023418664932250977, 0.0016360320150852203, 0.01051155012100935, 0.025889785960316658, 0.0017054826021194458, 0.005406615789979696, 0.016016367822885513, 0.006173233967274427, 0.005205718334764242, 0.04415404796600342, 0.0008335919119417667, 0.0051103923469781876, 0.005655227228999138, 0.012101978994905949, 0.016191301867365837], [0.014845218509435654, 0.0031978345941752195, 0.0073760515078902245, 0.005208825692534447, 0.0022015669383108616, 0.0069519998505711555, 0.00141238106880337, 0.006429203320294619, 0.0208431426435709, 0.007220296189188957, 0.00046544443466700613, 0.000397393450839445, 0.01876850426197052, 0.01228369865566492, 0.0015374618815258145, 0.004282619804143906, 0.0033264406956732273, 0.004146583843976259], [0.00046409241622313857, 0.004370946437120438, 0.01001733262091875, 0.002073273528367281, 0.00023054466873873025, 0.000419017014792189, 0.00148808176163584, 0.003307509934529662, 0.002007437637075782, 0.003276949282735586, 0.003930671606212854, 0.0005742566427215934, 0.002333281794562936, 0.003605510341003537, 0.006499084178358316, 0.0016488400287926197, 0.0008907531155273318, 0.0012665071990340948]]"
